,id,pesquisa,tabela,nome_tabela
1078,CA,Censo Agropecuário,9269,"Número de estabelecimentos agropecuários com coelhos, Número de cabeças de coelhos nos estabelecimentos agropecuários, Número de cabeças de coelhos vendidas nos estabelecimentos agropecuários e Valor da venda de cabeças de coelhos nos estabelecimentos agropecuários, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, condição do produtor em relação às terras, grupos de atividade econômica e grupos de área total"
1079,CA,Censo Agropecuário,927,"Efetivo de bovinos nos estabelecimentos agropecuários com mais de 50 cabeças em 31/12, total, confinados e que usam pastos comuns ou alugados fora do estabelecimento, por condição do produtor em relação às terras, finalidade da criação, grupos de cabeças e grupos de área de pastagem"
1080,CA,Censo Agropecuário,9270,"Número de estabelecimentos agropecuários com apicultura e Venda de produtos, Total de caixas de abelha e Quantidade de mel e cera de abelha, geleia real, própolis e pólen vendidos, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, condição do produtor em relação às terras, grupos de atividade econômica e grupos de área total"
1081,CA,Censo Agropecuário,9271,"Número de estabelecimentos agropecuários com sericicultura, Produção e Venda de casulos de bicho-da-seda, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, condição do produtor em relação às terras, grupos de atividade econômica e grupos de área total"
1082,CA,Censo Agropecuário,9272,"Número de estabelecimentos agropecuários que venderam produtos da aquicultura, Quantidade vendida de produtos da aquicultura e Valor da venda de produtos da aquicultura, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, espécie criada na aquicultura, condição do produtor em relação às terras, grupos de atividade econômica e grupos de área total"
1083,CA,Censo Agropecuário,9273,"Número de estabelecimentos agropecuários com aquicultura, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, espécie criada na aquicultura, condição do produtor em relação às terras, grupos de atividade econômica e grupos de área total"
1084,CA,Censo Agropecuário,9274,"Número de estabelecimentos agropecuários com ranicultura, Quantidade vendida de carne de rãs e Valor da venda de carne de rãs, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, condição do produtor em relação às terras, grupos de atividade econômica e grupos de área total"
1085,CA,Censo Agropecuário,9275,"Número de estabelecimentos agropecuários com galinhas, galos, frangos, frangas e pintos, Efetivos, Venda, Produção de ovos e Venda de ovos, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, grupos de cabeças e condição do produtor em relação às terras"
1086,CA,Censo Agropecuário,9276,"Número de estabelecimentos agropecuários com galinhas, galos, frangos, frangas e pintos, Efetivos, Venda, Produção de ovos e Venda de ovos, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, grupos de cabeças e grupos de atividade econômica"
1087,CA,Censo Agropecuário,9277,"Número de estabelecimentos agropecuários com galinhas, galos, frangos, frangas e pintos, Efetivos, Venda, Produção de ovos e Venda de ovos, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, grupos de cabeças e grupos de área total"
1088,CA,Censo Agropecuário,9278,"Número de estabelecimentos agropecuários com mais de 200 cabeças de galinhas, galos, frangos, frangas e pintos, Efetivos e composição do plantel na data de referência, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, condição do produtor em relação às terras e grupos de cabeças"
1089,CA,Censo Agropecuário,9279,"Número de estabelecimentos agropecuários com mais de 200 cabeças de galinhas, galos, frangos, frangas e pintos, Efetivos e composição do plantel na data de referência, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, grupos de atividade econômica e grupos de área total"
1090,CA,Censo Agropecuário,928,"Número de estabelecimentos agropecuários, Número de cabeças de bovinos e Valor dos bovinos, por movimento pecuário de bovinos no ano, condição do produtor em relação às terras, grupos de cabeças, grupos de atividade econômica e grupos de área de pastagem"
1091,CA,Censo Agropecuário,9280,"Número de estabelecimentos agropecuários com espécies da silvicultura, Área cortada de espécies da silvicultura e Número de pés existentes nos estabelecimentos agropecuários, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, espécies da silvicultura, condição do produtor em relação às terras e grupos de atividade econômica"
1092,CA,Censo Agropecuário,9281,"Número de estabelecimentos agropecuários com espécies da silvicultura, Área cortada de espécies da silvicultura e Número de pés existentes nos estabelecimentos agropecuários, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, espécies da silvicultura e grupos de área total"
1093,CA,Censo Agropecuário,9282,"Número de estabelecimentos agropecuários com produtos da silvicultura, Quantidade produzida na silvicultura, Quantidade vendida de produtos da silvicultura, Valor da produção na silvicultura e Valor da venda de produtos da silvicultura, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, produtos da silvicultura, condição do produtor em relação às terras e grupos de atividade econômica"
1094,CA,Censo Agropecuário,9283,"Número de estabelecimentos agropecuários com produtos da silvicultura, Quantidade produzida na silvicultura, Quantidade vendida de produtos da silvicultura, Valor da produção na silvicultura e Valor da venda de produtos da silvicultura, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, produtos da silvicultura e grupos de área total"
1095,CA,Censo Agropecuário,9284,"Número de estabelecimentos agropecuários com produtos da extração vegetal, Quantidade produzida na extração vegetal, Quantidade vendida de produtos da extração vegetal, Valor da produção na extração vegetal e Valor da venda de produtos da extração vegetal, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, produtos da extração vegetal, condição do produtor em relação às terras e grupos de atividade econômica"
1096,CA,Censo Agropecuário,9285,"Número de estabelecimentos agropecuários com produtos da extração vegetal, Quantidade produzida na extração vegetal, Quantidade vendida de produtos da extração vegetal, Valor da produção na extração vegetal e Valor da venda de produtos da extração vegetal, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, produtos da extração vegetal e grupos de área total"
1097,CA,Censo Agropecuário,9286,"Número de estabelecimentos agropecuários com produção de floricultura e/ou plantas ornamentais e Valor da venda de produtos de floricultura e/ou plantas ornamentais, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, produtos da floricultura, condição do produtor em relação às terras e grupos de atividade econômica"
1098,CA,Censo Agropecuário,9287,"Número de estabelecimentos agropecuários com produção de floricultura e/ou plantas ornamentais e Valor da venda de produtos de floricultura e/ou plantas ornamentais, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, produtos da floricultura e grupos de área total"
1099,CA,Censo Agropecuário,9288,"Número de estabelecimentos agropecuários com horticultura, Quantidade produzida na horticultura, Quantidade vendida de produtos da horticultura, Valor da produção da horticultura e Valor da venda de produtos da horticultura, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, produtos da horticultura, condição do produtor em relação às terras e grupos de atividade econômica"
1100,CA,Censo Agropecuário,9289,"Número de estabelecimentos agropecuários com horticultura, Quantidade produzida na horticultura, Quantidade vendida de produtos da horticultura, Valor da produção da horticultura e Valor da venda de produtos da horticultura, por existência de dirigentes de cor ou raça indígena (produtor ou cônjuge) versus agricultura familiar, produtos da horticultura e grupos de área total"
